T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
27.919999999999998,7.329999999999999,76.07166666666667,0.515,0,0.40238004582243597,0.7626427495938676,0.9938990356387513
27.535000000000004,7.040000000000001,78.625,0.512,0,0.7107902236833022,0.40405387709322244,0.6668172809947179
26.901333333333334,5.232,84.532,0.6206666666666667,1,1.4989335793576606,-0.46250020621114796,0.3099020736080035
26.656666666666666,5.175,85.69833333333334,0.7016666666666667,1,1.815925559221274,-0.49056500619776366,-0.1927030452506233
25.958999999999996,5.254,87.92999999999999,0.6849999999999999,1,1.4565459203935307,-0.07850648594651737,0.13274811144982682
26.075714285714287,4.973571428571428,84.21571428571428,0.7614285714285715,1,0.8386333753385925,0.596697528476396,0.37235766299205325
26.03833333333333,4.194999999999999,88.97666666666667,0.7366666666666667,1,1.389069205774264,0.4501554160129864,1.0925061313308693
25.822000000000003,3.9939999999999998,87.225,0.762,1,1.3530152381638445,0.3864246424573735,0.1150943426772288
25.396666666666665,4.5873333333333335,86.78866666666666,0.7419999999999999,1,1.0015538071626602,0.7362299031606123,-0.07780441560296467
24.448333333333334,4.951666666666667,82.88833333333334,0.69,1,-1.1389781262010898,-0.9789094978562234,-0.3839012956328593
25.342,4.74,85.40599999999999,0.648,1,-0.8356405824683628,-1.090118948049837,1.6158213720855452
25.578,5.699333333333333,76.84133333333332,0.538,0,-1.4871849248718776,-0.5710244908562675,0.01446228400720819
25.343333333333334,7.301666666666667,74.44333333333333,0.47833333333333333,0,-1.7720443131447814,-0.017245239114695873,-0.9835392268401534
26.213,9.498000000000001,71.975,0.43600000000000005,0,-1.8421332901549943,0.06010382152671403,-0.9490392737498182
27.34,7.092307692307693,77.39153846153846,0.49,0,-0.7463880010977502,-0.8055445955091459,1.8147022395061654
27.896666666666665,7.601666666666667,74.01166666666667,0.4683333333333333,0,-0.7568454253473108,-0.4912722146884512,1.2903308642790914
27.500999999999998,5.936,79.113,0.537,0,-0.3700078424649465,-0.8136266738024361,2.1050151880405537
29.040000000000003,9.341333333333333,72.28466666666667,0.48333333333333334,0,-0.5142717655373019,-0.6820698297528753,1.9102149514696263
29.051666666666666,8.586666666666668,68.66166666666668,0.3866666666666667,0,-0.27484591401093594,0.7219079145066832,0.630454943543742
27.880000000000003,7.603999999999999,74.73400000000001,0.454,0,-0.03095800243322332,0.49808745661645915,0.9461778130050966
27.528666666666666,7.061333333333334,75.038,0.4533333333333333,0,0.13360324273121274,0.2356948208637116,0.08856340410093018
28.165000000000003,8.316666666666666,72.26833333333333,0.435,0,0.45692819091952924,0.17964360638821594,-0.6190130235355745
27.212,6.965000000000001,78.077,0.487,1,0.7921174588878672,-0.1596559118023889,-0.4897421873769017
27.842857142857145,7.8792857142857144,75.13571428571429,0.4542857142857143,0,0.6581921170438105,-0.021369818748088285,-0.5152589256655992
28.655,8.346666666666666,71.37666666666667,0.4116666666666666,0,0.49131638805852634,0.5515973276758678,-0.13518390694941593
28.57,9.296,70.314,0.44299999999999995,0,0.09116061680931403,0.983725278193581,-0.0293244348707975
