Cluster_Label,T2M,T2M_RANGE,RH2M,GWETTOP,PCACOMP1,PCACOMP2
0,0.963784493503864,-0.04919820055654526,-0.32071544894798915,-1.0759192622426297,0.3762315167191677,-1.1720167927397838
0,1.310337424238781,0.5124166264931972,-1.0681632751439953,-1.0058994379946322,0.21086238326104012,-0.23018701384906595
0,1.5714829310309941,0.9004187533611072,-1.5211237821616488,-1.5092852015072586,0.09386113981061235,0.061565406968085525
0,1.6723022209483167,0.7707879372253391,-1.5251203647497007,-1.8612767504296217,-0.6908427924691469,0.5530949755126345
0,1.2024543624164237,0.000659805649519599,-1.227027433019084,-1.7155598188864927,-0.9868662838457825,-0.15410937057434682
0,0.7988102535572605,0.024316920839132016,-1.106813455824727,-1.6247232901323345,-1.2157136115801381,-0.4751114266426243
0,1.1607138920684867,0.7298331464132148,-1.4732082322201039,-1.6814961206036834,-1.0456354560328172,-0.6811237571574308
0,1.1716306304671773,0.8532317117732248,-1.7279903722084555,-1.8291054798291904,-0.9684919612797077,-0.4886562077389162
0,0.9550082920460957,0.5343185363622901,-1.5447557487692631,-1.808288775323029,-0.737028664083358,-0.6311285026829813
0,1.7236751075303953,1.483935490279944,-1.8793826582884896,-1.7477310894869238,-0.8356741490013685,-0.3898857884252
0,1.5755499512187443,1.364988532616903,-2.0317740900155377,-1.8915555933476742,-0.6712283190080042,-0.5783150165144147
0,0.9794104131725816,0.5977094299671434,-1.3510952577090634,-1.4449426603063964,-0.5702835343981084,-0.5806363967091102
0,0.9905412052653623,0.5250591923525919,-1.389149674525738,-1.473329075542071,-0.16452865543238407,-0.9244806910825106
0,1.4978484602633566,1.3206505199550809,-1.7425865868778652,-1.743946234122167,-0.22765898564473863,-0.643698977548566
0,1.5317912603265131,0.9984558737275228,-1.6390912331186218,-1.8720906229003544,-0.14999906827823722,-0.18839902083024562
0,0.8139469076394796,0.1270854642434691,-1.204524935403744,-1.6057990133085516,0.024851330338276828,-0.10432850015404184
0,0.825505807120447,0.792867911402311,-0.8833647715616508,-0.7788081161092371,0.3522215993359234,0.5131953450245884
0,0.4083151573351769,-0.14303809080867397,-0.5305794759358377,-0.7977323929330198,0.815174016303341,0.7683599206236104
1,-0.1364514941289117,-0.6101007703747731,0.4542740442135072,-0.536577372764815,1.2075497125605021,0.9820304889480168
0,0.11206484471187733,-0.0014769660450262682,-0.02792233325805081,-0.5119758128938973,1.5912031614148303,0.5662050656464235
0,0.2626057498568501,0.31964929433525974,-1.1298993055569555,-0.7123028004142283,1.2386373095425358,1.6170148309266756
0,-0.7283099582932364,-0.4391590348111226,-0.4851400695542826,-0.6690473105312961,0.6837841038463073,2.888466260007784
0,-0.607155567437176,0.185490557227716,-1.7708667527998447,-0.8980310600990694,0.37045143090591426,3.9124610439423106
0,-0.47358606232377926,-0.33071787131293184,-0.8473520871540893,-0.9339871860642575,0.36962500945830784,3.5246173888581596
0,-0.8235638521641676,0.10126613960104253,-1.0398831092220147,-1.0380707085950636,0.14783174460243417,3.1297582173832255
0,-0.5557826808550996,0.059955220173160656,-0.8084288480356667,-1.0569949854188463,0.02119002054256784,1.9468179778028802
0,-0.7929541739090159,0.2483472579089332,-1.2772453620602664,-1.2254210491505144,0.24756979242124383,0.16493010347787299
0,-0.6501803599496618,-0.255752797695956,-0.9686396804784672,-1.0853814006545206,0.23490002272527327,-0.6328108164984462
0,-0.30662418093203614,0.4403005818022828,-1.065035514857693,-1.11944509893733,-0.12035710222143049,-0.6982163511503778
0,-0.011724053148393905,0.5231415767292819,-0.9236948344840654,-1.3430427081783347,-0.6357123502251993,-0.2815586147173464
0,-0.0037382037918839085,0.7271621817950333,-1.622645668121201,-1.5868747364847688,-0.8382412336542895,-0.12816863980238363
